id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
keirin-2026-05-12-13,keirin,いわき平競輪場,福島県,15:00,21:00,,2026-05-12,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-05-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-56,keirin,岸和田競輪場,大阪府,10:30,16:30,,2026-05-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,岸和田競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-05-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-05-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-05-12,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-05-12-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-05-12,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-05-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-56,keirin,岸和田競輪場,大阪府,10:30,16:30,,2026-05-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,岸和田競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-05-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-73,keirin,小松島競輪場,徳島県,10:30,16:30,,2026-05-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-81,keirin,小倉競輪場,福岡県,15:00,21:00,,2026-05-13,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小倉競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-44,keirin,大垣競輪場,岐阜県,15:00,21:00,,2026-05-13,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-13-84,keirin,武雄競輪場,佐賀県,10:30,16:30,,2026-05-13,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-73,keirin,小松島競輪場,徳島県,10:30,16:30,,2026-05-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-81,keirin,小倉競輪場,福岡県,15:00,21:00,,2026-05-14,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小倉競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-31,keirin,松戸競輪場,千葉県,10:30,16:30,,2026-05-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松戸競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-44,keirin,大垣競輪場,岐阜県,15:00,21:00,,2026-05-14,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,大垣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-05-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-05-14-84,keirin,武雄競輪場,佐賀県,10:30,16:30,,2026-05-14,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,武雄競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-24,keirin,宇都宮競輪場,栃木県,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-73,keirin,小松島競輪場,徳島県,10:30,16:30,,2026-05-15,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,小松島競輪場の公式発表もあわせて確認してください。
keirin-2026-05-15-81,keirin,小倉競輪場,福岡県,15:00,21:00,,2026-05-15,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,小倉競輪場の公式発表もあわせて確認してください。
